timestamp,positions,rsi,risk_score
2019-01-01,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0
2019-01-03,0.0,0.0,0.0
2019-01-04,0.0,0.0,0.0
2019-01-05,0.0,0.0,0.0
2019-01-06,0.0,0.0,0.0
2019-01-07,0.0,0.0,0.0
2019-01-08,0.0,0.0,0.0
2019-01-09,0.0,0.0,0.0
2019-01-10,0.0,0.0,0.0
2019-01-11,0.0,0.0,0.0
2019-01-12,0.0,0.0,0.0
2019-01-13,0.0,0.0,0.0
2019-01-14,0.0,40.506101938262745,0.0
2019-01-15,0.0,38.39305965071445,0.0
2019-01-16,0.0,30.916054110815978,0.0
2019-01-17,0.0,37.697391304347825,0.0
2019-01-18,0.0,38.3407282202972,0.0
2019-01-19,0.0,43.00130208333333,0.0
2019-01-20,0.0,25.399099467867387,0.0
2019-01-21,0.0,26.15384615384616,0.0
2019-01-22,0.0,27.71516393442623,0.0
2019-01-23,0.0,24.728645587541294,0.0
2019-01-24,0.0,35.70872274143302,0.0
2019-01-25,0.0,32.52757352941177,0.0
2019-01-26,0.0,36.36994019242437,0.0
2019-01-27,0.0,39.55505279034691,0.0
2019-01-28,1.0,25.99107602539901,0.2599107602539901
2019-01-29,0.0,26.454148471615724,0.0
2019-01-30,0.0,27.037400696242074,0.0
2019-01-31,0.0,22.483019516808525,0.0
2019-02-01,0.0,25.481444747499793,0.0
2019-02-02,0.0,14.329152413530977,0.0
2019-02-03,0.0,17.21854304635761,0.0
2019-02-04,0.0,17.041473612837606,0.0
2019-02-05,0.0,16.41468682505399,0.0
2019-02-06,0.0,17.827160493827165,0.0
2019-02-07,0.0,22.25458075476277,0.0
2019-02-08,0.0,47.89560742510568,0.0
2019-02-09,0.0,47.953001652285664,0.0
2019-02-10,0.0,51.98254600645039,0.0
2019-02-11,0.0,61.75343700698671,0.0
2019-02-12,0.0,66.81297244574495,0.0
2019-02-13,0.0,68.2444577591372,0.0
2019-02-14,0.0,77.03252032520325,0.0
2019-02-15,0.0,76.46752570610438,0.0
2019-02-16,0.0,77.30923694779116,0.0
2019-02-17,0.0,80.76570079979021,0.0
2019-02-18,0.0,88.51774530271399,0.0
2019-02-19,0.0,89.2390930951563,0.0
2019-02-20,0.0,94.23997215696511,0.0
2019-02-21,0.0,91.9425854174005,0.0
2019-02-22,0.0,89.0537145591578,0.0
2019-02-23,0.0,90.87645827101406,0.0
2019-02-24,1.0,59.15587017496994,0.5915587017496994
2019-02-25,0.0,62.22282498135214,0.0
2019-02-26,0.0,62.366614558553664,0.0
2019-02-27,0.0,60.79375848032564,0.0
2019-02-28,0.0,61.27713749664969,0.0
2019-03-01,-1.0,62.836012861736336,0.6283601286173633
2019-03-02,0.0,62.58093758093759,0.0
2019-03-03,0.0,62.8950448692938,0.0
2019-03-04,0.0,46.24980982808459,0.0
2019-03-05,0.0,49.80107985223075,0.0
2019-03-06,0.0,51.093576965669996,0.0
2019-03-07,0.0,55.20415543428232,0.0
2019-03-08,0.0,53.871488103239685,0.0
2019-03-09,0.0,48.305212413377525,0.0
2019-03-10,0.0,80.0,0.0
2019-03-11,1.0,68.29952524816574,0.6829952524816574
2019-03-12,0.0,67.82385085181613,0.0
2019-03-13,0.0,69.35466199189219,0.0
2019-03-14,0.0,69.66706430972779,0.0
2019-03-15,0.0,67.47296197232237,0.0
2019-03-16,0.0,72.16361464968153,0.0
2019-03-17,0.0,69.16833763009645,0.0
2019-03-18,0.0,79.97213887698243,0.0
2019-03-19,0.0,76.60826032540676,0.0
2019-03-20,0.0,73.91062230265905,0.0
2019-03-21,0.0,62.3276737773908,0.0
2019-03-22,0.0,67.24980704913816,0.0
2019-03-23,0.0,64.79535398230088,0.0
2019-03-24,0.0,61.30853994490358,0.0
2019-03-25,0.0,58.87566137566137,0.0
2019-03-26,0.0,59.15736310473153,0.0
2019-03-27,0.0,67.80451606063818,0.0
2019-03-28,0.0,66.32290973608339,0.0
2019-03-29,0.0,68.32829283554072,0.0
2019-03-30,0.0,62.32944678739767,0.0
2019-03-31,0.0,64.78855079938113,0.0
2019-04-01,0.0,53.51297182941766,0.0
2019-04-02,0.0,78.61496696204478,0.0
2019-04-03,0.0,81.14828209764919,0.0
2019-04-04,0.0,79.22146703151205,0.0
2019-04-05,0.0,80.15177065767286,0.0
2019-04-06,0.0,80.67878688390036,0.0
2019-04-07,0.0,83.08020250466294,0.0
2019-04-08,0.0,88.78639828024234,0.0
2019-04-09,0.0,83.51163560163229,0.0
2019-04-10,0.0,82.62503389764848,0.0
2019-04-11,0.0,73.11291328758578,0.0
2019-04-12,0.0,72.37474628778976,0.0
2019-04-13,0.0,73.54295263104048,0.0
2019-04-14,0.0,74.60232945091514,0.0
2019-04-15,0.0,75.1878186208747,0.0
2019-04-16,0.0,63.72996028827769,0.0
2019-04-17,0.0,58.42324117779276,0.0
2019-04-18,0.0,65.96440649775462,0.0
2019-04-19,0.0,62.52594310828959,0.0
2019-04-20,0.0,62.39279588336192,0.0
2019-04-21,0.0,53.956931359353966,0.0
2019-04-22,0.0,57.1946946946947,0.0
2019-04-23,-1.0,70.74945017763491,0.7074945017763491
2019-04-24,0.0,62.93768701769122,0.0
2019-04-25,0.0,58.46296386599698,0.0
2019-04-26,0.0,58.24305112995735,0.0
2019-04-27,0.0,58.24305112995735,0.0
2019-04-28,0.0,53.871330174393044,0.0
2019-04-29,0.0,54.05882352941177,0.0
2019-04-30,0.0,53.871142393069846,0.0
2019-05-01,0.0,56.58961411960902,0.0
2019-05-02,0.0,56.70193596081874,0.0
2019-05-03,0.0,62.00843266034217,0.0
2019-05-04,0.0,62.581855933556945,0.0
2019-05-05,0.0,64.1967723437372,0.0
2019-05-06,0.0,59.41537256948976,0.0
2019-05-07,0.0,58.042901470522104,0.0
2019-05-08,0.0,64.78061682331271,0.0
2019-05-09,-1.0,85.89099943067129,0.8589099943067129
2019-05-10,0.0,87.85746102449889,0.0
2019-05-11,0.0,92.0790353043731,0.0
2019-05-12,0.0,87.11992082256558,0.0
2019-05-13,0.0,92.51519756838906,0.0
2019-05-14,0.0,92.69076967473306,0.0
2019-05-15,0.0,92.94286226043346,0.0
2019-05-16,0.0,84.39866140701827,0.0
2019-05-17,0.0,73.39528510698099,0.0
2019-05-18,0.0,73.00452746782646,0.0
2019-05-19,0.0,77.82681613558125,0.0
2019-05-20,0.0,74.45008936487609,0.0
2019-05-21,0.0,73.66474223215063,0.0
2019-05-22,0.0,70.02886690395448,0.0
2019-05-23,0.0,69.75122689408403,0.0
2019-05-24,0.0,69.34850525953739,0.0
2019-05-25,0.0,62.401336028830094,0.0
2019-05-26,0.0,70.20481772510627,0.0
2019-05-27,0.0,65.35869402426239,0.0
2019-05-28,0.0,62.144181689575404,0.0
2019-05-29,0.0,59.338294448913906,0.0
2019-05-30,0.0,59.838958299529445,0.0
2019-05-31,0.0,71.79765287750277,0.0
2019-06-01,0.0,71.06304808975004,0.0
2019-06-02,0.0,63.96121581871664,0.0
2019-06-03,0.0,57.216645551115874,0.0
2019-06-04,0.0,47.66463832526843,0.0
2019-06-05,0.0,54.57421729600066,0.0
2019-06-06,0.0,53.39457716298214,0.0
2019-06-07,0.0,54.172403721784114,0.0
2019-06-08,0.0,52.63646299465901,0.0
2019-06-09,0.0,40.18637695199871,0.0
2019-06-10,0.0,38.27568970031659,0.0
2019-06-11,0.0,37.51749883341111,0.0
2019-06-12,0.0,43.12249212581438,0.0
2019-06-13,0.0,49.65992626010488,0.0
2019-06-14,0.0,52.43226867480309,0.0
2019-06-15,0.0,55.80232865299819,0.0
2019-06-16,0.0,55.12204180163823,0.0
2019-06-17,0.0,69.30717378688452,0.0
2019-06-18,0.0,74.53253642495379,0.0
2019-06-19,0.0,73.6200895077076,0.0
2019-06-20,0.0,74.86913474975722,0.0
2019-06-21,0.0,78.29999590951854,0.0
2019-06-22,0.0,82.75453615463307,0.0
2019-06-23,0.0,88.23966591166477,0.0
2019-06-24,0.0,88.52099417931845,0.0
2019-06-25,0.0,93.13098309846252,0.0
2019-06-26,0.0,94.0480757782217,0.0
2019-06-27,0.0,67.9753543546191,0.0
2019-06-28,0.0,72.47137083192995,0.0
2019-06-29,0.0,69.23224792725327,0.0
2019-06-30,0.0,60.4287491195732,0.0
2019-07-01,0.0,56.72320751631558,0.0
2019-07-02,0.0,59.437502359469974,0.0
2019-07-03,0.0,63.09270276583174,0.0
2019-07-04,0.0,59.56060311479696,0.0
2019-07-05,0.0,54.26162651221769,0.0
2019-07-06,0.0,53.40604401742823,0.0
2019-07-07,0.0,53.059602276324405,0.0
2019-07-08,0.0,55.390806749204486,0.0
2019-07-09,0.0,53.48853418833206,0.0
2019-07-10,0.0,46.10314217689074,0.0
2019-07-11,0.0,53.672620880813064,0.0
2019-07-12,0.0,44.39458660204543,0.0
2019-07-13,0.0,42.819649400812125,0.0
2019-07-14,0.0,44.028391616937206,0.0
2019-07-15,0.0,52.132921174652246,0.0
2019-07-16,0.0,41.61124741735537,0.0
2019-07-17,0.0,34.574097687584214,0.0
2019-07-18,0.0,44.31694035349216,0.0
2019-07-19,0.0,45.59585943694616,0.0
2019-07-20,0.0,45.223578127330306,0.0
2019-07-21,0.0,43.19683075861947,0.0
2019-07-22,0.0,35.21715309827373,0.0
2019-07-23,0.0,31.784691522784783,0.0
2019-07-24,0.0,32.698046469057175,0.0
2019-07-25,0.0,37.08024722889105,0.0
2019-07-26,0.0,34.4983737541702,0.0
2019-07-27,0.0,35.86635062845214,0.0
2019-07-28,0.0,43.11765802722357,0.0
2019-07-29,0.0,33.54151204962682,0.0
2019-07-30,0.0,49.98682049514386,0.0
2019-07-31,0.0,52.86631506535198,0.0
2019-08-01,0.0,46.65426705307323,0.0
2019-08-02,0.0,54.241279809895616,0.0
2019-08-03,0.0,54.080524623671934,0.0
2019-08-04,0.0,58.95945356779538,0.0
2019-08-05,-1.0,74.12656020057776,0.7412656020057775
2019-08-06,0.0,73.11827956989248,0.0
2019-08-07,0.0,81.52452267496516,0.0
2019-08-08,0.0,82.24012214882214,0.0
2019-08-09,0.0,82.44178237306136,0.0
2019-08-10,0.0,79.89253821704253,0.0
2019-08-11,0.0,80.25093282195365,0.0
2019-08-12,0.0,77.79234815188414,0.0
2019-08-13,0.0,69.33867735470942,0.0
2019-08-14,0.0,57.91523318042813,0.0
2019-08-15,0.0,56.41523672848289,0.0
2019-08-16,0.0,53.4079531743383,0.0
2019-08-17,0.0,49.311203975902025,0.0
2019-08-18,0.0,49.20808950768133,0.0
2019-08-19,0.0,45.45802717807597,0.0
2019-08-20,0.0,47.76433064059379,0.0
2019-08-21,0.0,32.872158966658404,0.0
2019-08-22,0.0,29.221428022442552,0.0
2019-08-23,0.0,33.72128861818449,0.0
2019-08-24,0.0,35.318893825034976,0.0
2019-08-25,0.0,32.04532758758279,0.0
2019-08-26,0.0,37.15740650643832,0.0
2019-08-27,0.0,40.89602855867916,0.0
2019-08-28,0.0,45.49642573471009,0.0
2019-08-29,0.0,36.71544446967039,0.0
2019-08-30,0.0,39.05809188443401,0.0
2019-08-31,0.0,41.894295515182314,0.0
2019-09-01,0.0,42.59445211497427,0.0
2019-09-02,0.0,43.17103982438337,0.0
2019-09-03,0.0,47.711832327216946,0.0
2019-09-04,0.0,55.14795624640184,0.0
2019-09-05,0.0,55.33003073253521,0.0
2019-09-06,0.0,47.11918285300236,0.0
2019-09-07,0.0,53.697931425332946,0.0
2019-09-08,0.0,52.67912989088887,0.0
2019-09-09,0.0,46.735379052896015,0.0
2019-09-10,0.0,45.20905725511571,0.0
2019-09-11,0.0,52.83922344246084,0.0
2019-09-12,0.0,59.938731088598075,0.0
2019-09-13,0.0,57.19584168065407,0.0
2019-09-14,0.0,56.59061581967438,0.0
2019-09-15,0.0,50.85793740015383,0.0
2019-09-16,0.0,37.59954921111945,0.0
2019-09-17,0.0,29.367745227263057,0.0
2019-09-18,0.0,34.76794523306151,0.0
2019-09-19,0.0,33.825256600112354,0.0
2019-09-20,0.0,38.56319497001805,0.0
2019-09-21,0.0,25.08531364397841,0.0
2019-09-22,0.0,27.31941347388336,0.0
2019-09-23,0.0,25.20887891258262,0.0
2019-09-24,0.0,15.755426522738787,0.0
2019-09-25,0.0,11.877219850760866,0.0
2019-09-26,0.0,4.692450406736128,0.0
2019-09-27,0.0,11.285874225171355,0.0
2019-09-28,0.0,10.508121158911322,0.0
2019-09-29,0.0,10.1344199830652,0.0
2019-09-30,0.0,16.076900266877544,0.0
2019-10-01,0.0,20.32423048048048,0.0
2019-10-02,0.0,21.16374628064044,0.0
2019-10-03,0.0,18.481848184818475,0.0
2019-10-04,0.0,18.344893025777736,0.0
2019-10-05,0.0,18.694170733953413,0.0
2019-10-06,0.0,17.376045879608824,0.0
2019-10-07,0.0,25.798816568047343,0.0
2019-10-08,0.0,36.65588235294117,0.0
2019-10-09,0.0,54.72912217601439,0.0
2019-10-10,0.0,63.014008864731956,0.0
2019-10-11,0.0,51.77689728741238,0.0
2019-10-12,0.0,53.0811780535207,0.0
2019-10-13,0.0,55.53713320402928,0.0
2019-10-14,0.0,50.799639988922735,0.0
2019-10-15,0.0,44.459440261400765,0.0
2019-10-16,0.0,38.217815588640065,0.0
2019-10-17,0.0,41.27343354163148,0.0
2019-10-18,0.0,41.79293361151965,0.0
2019-10-19,0.0,43.50970688998858,0.0
2019-10-20,0.0,55.39272752174211,0.0
2019-10-21,0.0,46.204998853473974,0.0
2019-10-22,0.0,39.918375607123586,0.0
2019-10-23,0.0,15.802412481971942,0.0
2019-10-24,0.0,15.839794979629374,0.0
2019-10-25,-1.0,51.25732001377885,0.5125732001377885
2019-10-26,0.0,59.62526155602054,0.0
2019-10-27,0.0,63.71465885425859,0.0
2019-10-28,0.0,59.010079488650334,0.0
2019-10-29,0.0,62.11914360514608,0.0
2019-10-30,0.0,64.03629319337053,0.0
2019-10-31,0.0,64.26886208773985,0.0
2019-11-01,0.0,65.4624563254005,0.0
2019-11-02,0.0,66.0670045500915,0.0
2019-11-03,0.0,61.9179997669502,0.0
2019-11-04,0.0,63.943443286367916,0.0
2019-11-05,0.0,66.93756159977868,0.0
2019-11-06,0.0,77.36829482772404,0.0
2019-11-07,0.0,77.18780531573385,0.0
2019-11-08,0.0,55.67716535433071,0.0
2019-11-09,0.0,41.82914226662074,0.0
2019-11-10,0.0,38.44275143075858,0.0
2019-11-11,0.0,38.93668081964187,0.0
2019-11-12,0.0,31.904549690070084,0.0
2019-11-13,0.0,34.89144882587506,0.0
2019-11-14,0.0,31.412032251395487,0.0
2019-11-15,0.0,26.01889235925954,0.0
2019-11-16,0.0,24.220670282080306,0.0
2019-11-17,0.0,27.153916590360453,0.0
2019-11-18,0.0,18.541281007034428,0.0
2019-11-19,0.0,17.409441702009318,0.0
2019-11-20,0.0,17.970833766323736,0.0
2019-11-21,0.0,14.951439522752821,0.0
2019-11-22,0.0,15.433127082341741,0.0
2019-11-23,0.0,14.27279032598534,0.0
2019-11-24,0.0,4.38088341781318,0.0
2019-11-25,0.0,13.273853921624877,0.0
2019-11-26,0.0,13.591925018024497,0.0
2019-11-27,0.0,24.587842621624347,0.0
2019-11-28,0.0,25.48685555526434,0.0
2019-11-29,-1.0,33.673680937078885,0.33673680937078887
2019-11-30,0.0,30.724608439052687,0.0
2019-12-01,0.0,28.433134449955674,0.0
2019-12-02,0.0,30.408487519860586,0.0
2019-12-03,0.0,34.387788068059436,0.0
2019-12-04,0.0,32.16931487252849,0.0
2019-12-05,0.0,44.14409120291474,0.0
2019-12-06,0.0,53.692696806828955,0.0
2019-12-07,0.0,53.99811557788944,0.0
2019-12-08,0.0,65.65471417115363,0.0
2019-12-09,0.0,55.206747100855104,0.0
2019-12-10,0.0,53.03819444444445,0.0
2019-12-11,0.0,39.68226103747916,0.0
2019-12-12,0.0,38.35744283714419,0.0
2019-12-13,0.0,34.009990917347864,0.0
2019-12-14,0.0,34.29814517975727,0.0
2019-12-15,0.0,39.948725682400834,0.0
2019-12-16,0.0,35.11399787910922,0.0
2019-12-17,0.0,27.388733271086224,0.0
2019-12-18,0.0,48.464761428303426,0.0
2019-12-19,0.0,42.26850803712927,0.0
2019-12-20,0.0,40.644431882419454,0.0
2019-12-21,0.0,39.33701657458563,0.0
2019-12-22,0.0,46.958225705887585,0.0
2019-12-23,0.0,48.38324818746368,0.0
2019-12-24,0.0,46.759697256386,0.0
2019-12-25,0.0,49.2419869360474,0.0
2019-12-26,0.0,50.529991270732026,0.0
2019-12-27,0.0,45.98711561042175,0.0
2019-12-28,0.0,52.85507825712616,0.0
2019-12-29,0.0,53.629324945560136,0.0
2019-12-30,0.0,56.73150755055029,0.0
2019-12-31,0.0,62.52688740787757,0.0
2020-01-01,0.0,46.394796097072806,0.0
2020-01-02,0.0,39.41003952905174,0.0
2020-01-03,0.0,48.21824258055142,0.0
2020-01-04,0.0,51.60196526191959,0.0
2020-01-05,0.0,44.30863558546005,0.0
2020-01-06,0.0,56.801769116478354,0.0
2020-01-07,0.0,68.69051921455247,0.0
2020-01-08,0.0,62.70385185599597,0.0
2020-01-09,0.0,57.94493989918573,0.0
2020-01-10,0.0,63.473155173246994,0.0
2020-01-11,0.0,61.07377365778293,0.0
2020-01-12,0.0,60.445339892197396,0.0
2020-01-13,0.0,65.38504495448707,0.0
2020-01-14,-1.0,74.23607632405847,0.7423607632405848
2020-01-15,0.0,74.73677105831533,0.0
2020-01-16,0.0,82.93139604553625,0.0
2020-01-17,0.0,81.98893572181244,0.0
2020-01-18,0.0,81.27721335268505,0.0
2020-01-19,0.0,76.28451318247872,0.0
2020-01-20,0.0,70.94636387735265,0.0
2020-01-21,0.0,64.52181419271301,0.0
2020-01-22,0.0,66.96905215216336,0.0
2020-01-23,0.0,67.49567311310106,0.0
2020-01-24,0.0,62.580673106077015,0.0
2020-01-25,0.0,59.466090066115015,0.0
2020-01-26,0.0,62.62269938650307,0.0
2020-01-27,0.0,69.34398389835839,0.0
2020-01-28,0.0,64.69267267919881,0.0
2020-01-29,0.0,65.83006169377452,0.0
2020-01-30,0.0,70.63221865156385,0.0
2020-01-31,0.0,63.45320408905945,0.0
2020-02-01,0.0,65.52552739982525,0.0
2020-02-02,0.0,69.08953308545293,0.0
2020-02-03,0.0,69.60254582822289,0.0
2020-02-04,0.0,65.13669425633307,0.0
2020-02-05,0.0,74.39458887713633,0.0
2020-02-06,0.0,83.24761613522004,0.0
2020-02-07,0.0,83.821515826778,0.0
2020-02-08,0.0,87.14879381093019,0.0
2020-02-09,0.0,87.49364126564248,0.0
2020-02-10,0.0,77.22149624305783,0.0
2020-02-11,0.0,75.7379806298208,0.0
2020-02-12,0.0,76.88674033149172,0.0
2020-02-13,0.0,72.27567423547174,0.0
2020-02-14,0.0,77.30743791714269,0.0
2020-02-15,0.0,65.17793300698531,0.0
2020-02-16,0.0,66.01119683591901,0.0
2020-02-17,0.0,63.28099967958987,0.0
2020-02-18,0.0,70.79002079002079,0.0
2020-02-19,0.0,54.1294269464226,0.0
2020-02-20,0.0,50.2963480601496,0.0
2020-02-21,0.0,48.80844484725702,0.0
2020-02-22,0.0,46.397968012951125,0.0
2020-02-23,0.0,46.37551658661901,0.0
2020-02-24,0.0,45.85818422796553,0.0
2020-02-25,0.0,36.76767140734451,0.0
2020-02-26,0.0,25.738202110881957,0.0
2020-02-27,0.0,29.032644647907574,0.0
2020-02-28,0.0,25.828874450601944,0.0
2020-02-29,0.0,30.819908247092712,0.0
2020-03-01,0.0,30.320921567083886,0.0
2020-03-02,0.0,35.13856904629556,0.0
2020-03-03,0.0,24.20012139079165,0.0
2020-03-04,0.0,29.415071139996485,0.0
2020-03-05,-1.0,42.6969498102548,0.42696949810254803
2020-03-06,0.0,43.75770135543856,0.0
2020-03-07,0.0,41.07799653829511,0.0
2020-03-08,1.0,27.58669331139062,0.2758669331139062
2020-03-09,0.0,27.309330416366038,0.0
2020-03-10,0.0,29.597679404716857,0.0
2020-03-11,0.0,39.35089531680441,0.0
2020-03-12,1.0,17.712519768437247,0.17712519768437246
2020-03-13,0.0,17.581657929604248,0.0
2020-03-14,0.0,15.964912280701753,0.0
2020-03-15,0.0,19.87108754743386,0.0
2020-03-16,0.0,16.448562783661117,0.0
2020-03-17,0.0,20.62881172535903,0.0
2020-03-18,0.0,20.9317413382241,0.0
2020-03-19,0.0,30.604557449930468,0.0
2020-03-20,0.0,32.75326025827401,0.0
2020-03-21,0.0,33.10737614364014,0.0
2020-03-22,0.0,34.65787878107386,0.0
2020-03-23,0.0,42.902081237091565,0.0
2020-03-24,0.0,45.95817998307624,0.0
2020-03-25,0.0,43.762120889051346,0.0
2020-03-26,0.0,68.54284126101803,0.0
2020-03-27,0.0,65.28901865270865,0.0
2020-03-28,0.0,68.20595486440357,0.0
2020-03-29,0.0,63.08184163461691,0.0
2020-03-30,0.0,72.92050700641099,0.0
2020-03-31,0.0,71.99588373230765,0.0
